id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,city
979821571502035707,536998315,78741,30.23332,-97.73353,Entire Home/Apt,73.0,2,40,1.69,1,76,Austin
979942480449571798,418104736,78723,30.31166648986915,-97.67669187653256,Entire Home/Apt,180.0,2,1,0.04,1,259,Austin
980007600877963414,103025068,78752,30.340740621351934,-97.70905446355806,Private Room,135.0,1,20,0.82,1,267,Austin
980415271840043569,439106190,78702,30.27209,-97.71068,Entire Home/Apt,187.0,1,88,3.65,3,322,Austin
980450291880424921,29223219,78734,30.3804355,-97.9584563,Entire Home/Apt,156.0,2,38,1.59,3,293,Austin
980473775663013108,151238588,78721,30.26917,-97.69014,Entire Home/Apt,153.0,30,1,0.06,2,320,Austin
980532615727187377,478009344,78703,30.28528821358957,-97.76904406301848,Entire Home/Apt,596.0,1,42,1.79,19,155,Austin
980657878645009154,537180164,78704,30.26092,-97.77419,Entire Home/Apt,110.0,2,42,1.77,1,194,Austin
980695598307202293,386379154,78701,30.27045,-97.73814,Private Room,221.0,1,102,4.31,2,163,Austin
981186147251987157,345276502,78759,30.3770182,-97.7407077,Private Room,50.0,30,0,0.0,1,88,Austin
981262405658995112,534388950,78723,30.32024,-97.68432,Entire Home/Apt,111.0,1,207,8.58,12,301,Austin
981278812152272782,283827928,78734,30.42248436097661,-97.94920130373536,Entire Home/Apt,225.0,1,2,0.09,1,57,Austin
981302804650731616,33693119,78704,30.2345525,-97.7784524,Entire Home/Apt,150.0,28,11,0.55,1,224,Austin
981327054764936644,180714154,78729,30.4692696566745,-97.77933025021346,Private Room,60.0,25,2,0.09,6,269,Austin
981513778968233617,98548317,78726,30.43207,-97.82777,Private Room,63.0,1,35,1.45,3,263,Austin
981558975653555077,98548317,78726,30.43231,-97.82967,Private Room,62.0,1,28,1.16,3,269,Austin
981792304256293913,30225950,78702,30.27525,-97.71837,Entire Home/Apt,266.0,3,74,3.15,37,133,Austin
981821642438918460,29223219,78734,30.3806856,-97.9585733,Entire Home/Apt,109.0,2,43,1.78,3,298,Austin
981853647260879977,35135502,78733,30.340086918508703,-97.84636829048397,Entire Home/Apt,174.0,2,16,0.69,1,262,Austin
981889317120319918,105211915,78748,30.156382305555784,-97.8040014658301,Entire Home/Apt,296.0,2,51,2.15,3,270,Austin
981954021205999698,434554668,78722,30.289320440782237,-97.7109038950201,Entire Home/Apt,100.0,2,96,3.97,1,79,Austin
981981129828769822,29223219,78734,30.3806856,-97.9585733,Entire Home/Apt,100.0,2,35,1.46,3,255,Austin
982199187558851798,94428466,78747,30.154417,-97.7447425,Entire Home/Apt,238.0,2,42,1.75,1,86,Austin
982416158387071813,80147344,78752,30.332105772333804,-97.69998322121282,Entire Home/Apt,162.0,1,0,0.0,2,229,Austin
982576074233196335,41942067,78704,30.25435846002885,-97.7554003905453,Entire Home/Apt,95.0,2,36,1.52,1,82,Austin
982615810935325657,203854662,78724,30.26264,-97.58903,Entire Home/Apt,232.0,1,56,2.32,4,319,Austin
982811872812087799,537594316,78723,30.296668104666487,-97.68710068656834,Entire Home/Apt,144.0,3,11,0.45,1,11,Austin
983063795887170320,465062764,78704,30.253956,-97.7477392,Entire Home/Apt,127.0,1,60,2.7,1,167,Austin
983298252349381874,230402444,78752,30.33186,-97.69751,Entire Home/Apt,120.0,1,102,4.32,1,30,Austin
983312288692859737,456475914,78704,30.24301,-97.75362,Entire Home/Apt,356.0,2,18,0.76,43,337,Austin
983365469963730870,35877377,78745,30.20280952864044,-97.81914687726976,Entire Home/Apt,171.0,2,20,0.86,1,258,Austin
983370570817366914,447606169,78704,30.25029,-97.75098,Entire Home/Apt,136.0,1,37,1.57,40,328,Austin
983387956408595788,537757742,78741,30.22942,-97.74166,Entire Home/Apt,106.0,1,75,3.19,2,12,Austin
983517453489192815,32886130,78725,30.215820215364783,-97.63643952354788,Private Room,34.0,30,2,0.09,2,237,Austin
984054350077244817,7027275,78741,30.23543114344601,-97.72835724369044,Entire Home/Apt,90.0,1,101,5.16,1,58,Austin
984305480925662711,80147344,78752,30.33373,-97.69967,Entire Home/Apt,180.0,2,2,0.08,2,229,Austin
984394794079424896,19876911,78734,30.380536,-97.9590096,Entire Home/Apt,145.0,2,48,2.01,1,253,Austin
984447653409180224,19060431,78745,30.228939227937836,-97.80314371867608,Entire Home/Apt,117.0,3,11,0.59,1,30,Austin
984784375644007256,456475914,78753,30.38969,-97.68013,Entire Home/Apt,102.0,30,2,0.09,43,351,Austin
984811726175471699,18253226,78746,30.2681895,-97.7961392,Entire Home/Apt,223.0,2,19,0.81,77,350,Austin
984975260940749487,48199315,78724,30.26411,-97.62057,Entire Home/Apt,69.0,28,9,0.38,3,352,Austin
984982326604354036,341861648,78704,30.24127,-97.73838,Entire Home/Apt,632.0,1,34,1.45,15,342,Austin
985394307781626790,39245214,78723,30.28751430517889,-97.70420057790984,Entire Home/Apt,100.0,2,120,4.97,1,77,Austin
985435704775301068,165146366,78733,30.324183940652915,-97.84641146264052,Private Room,277.0,1,1,0.26,1,365,Austin
985486634871340338,75818053,78723,30.290141341599345,-97.67723797261336,Private Room,62.0,1,12,0.51,2,265,Austin
985601491006853872,34537451,78721,30.2627441359148,-97.6780604243086,Entire Home/Apt,80.0,2,42,1.85,9,242,Austin
985622686294102528,34537451,78721,30.2613,-97.6799,Entire Home/Apt,69.0,2,107,4.61,9,351,Austin
985630546871798195,538280828,78744,30.2018107,-97.7009628,Entire Home/Apt,166.0,3,6,0.54,1,322,Austin
986160924374067263,129559727,78704,30.23094076449529,-97.76234947301612,Entire Home/Apt,150.0,2,7,0.3,1,248,Austin
986229448753152442,538410226,78702,30.2687234,-97.7284,Private Room,479.0,1,1,0.04,1,311,Austin
986241124566632822,513775047,78756,30.333496473348315,-97.7434381659,Entire Home/Apt,76.0,1,56,2.37,2,151,Austin
986288466830927335,400617206,78749,30.20519839591265,-97.83962036504488,Private Room,57.0,30,0,0.0,1,364,Austin
986965478331592646,459581949,78744,30.17578,-97.6937,Entire Home/Apt,171.0,30,14,0.6,4,229,Austin
986973954337074066,98037527,78750,30.425102754652407,-97.78522574413093,Entire Home/Apt,32.0,30,5,0.22,3,267,Austin
987055847809749185,420725,78705,30.2952095504438,-97.74147445132289,Entire Home/Apt,75.0,1,26,1.09,5,123,Austin
987343562347586766,118586531,78702,30.26285801082512,-97.72149439187578,Entire Home/Apt,896.0,3,80,3.4,4,276,Austin
987734853251673807,259870806,78702,30.26576,-97.72864,Entire Home/Apt,225.0,1,92,3.84,9,220,Austin
987748687763267318,97657929,78723,30.29115,-97.66947,Private Room,68.0,2,2,0.08,1,266,Austin
987786132063085995,9476121,78722,30.29221,-97.71609,Entire Home/Apt,113.0,2,86,3.63,1,240,Austin
987798819664826081,4342405,78745,30.22083565236986,-97.78490035711224,Entire Home/Apt,280.0,2,15,0.64,1,238,Austin
987878250611014874,5744362,78704,30.25177,-97.776,Private Room,105.0,2,2,0.08,1,22,Austin
987964477301753810,533184769,78741,30.22723,-97.72399,Entire Home/Apt,105.0,28,0,0.0,2,129,Austin
988344900844700353,43610085,78703,30.28323397148605,-97.75724820237365,Entire Home/Apt,98.0,1,31,1.32,2,255,Austin
988353422791210441,115250255,78744,30.15036871454111,-97.71738823503256,Entire Home/Apt,412.0,2,54,2.3,3,167,Austin
988401023155899232,50124784,78745,30.2003148,-97.8312545,Entire Home/Apt,198.0,30,1,0.04,1,169,Austin
988744562121604534,2200456,78701,30.273369989602912,-97.7489691835944,Entire Home/Apt,240.0,2,20,0.85,2,44,Austin
988976751076662787,537329916,78701,30.27010222545325,-97.7415732324469,Entire Home/Apt,271.0,1,1,0.04,20,65,Austin
988977174410262347,537329916,78701,30.27013141693049,-97.74274246989432,Entire Home/Apt,271.0,1,0,0.0,20,65,Austin
988977594431674129,537329916,78701,30.268285563576804,-97.74245984899204,Entire Home/Apt,271.0,1,2,0.09,20,65,Austin
988978009659981845,537329916,78701,30.26992,-97.74137,Entire Home/Apt,271.0,1,2,0.18,20,65,Austin
988978442176329791,537329916,78701,30.26981039976188,-97.74290103499888,Entire Home/Apt,271.0,1,0,0.0,20,37,Austin
988978862618226818,537329916,78701,30.26870139385669,-97.74088241109834,Entire Home/Apt,271.0,1,0,0.0,20,37,Austin
988979278648010543,537329916,78701,30.26833,-97.74119,Entire Home/Apt,301.0,1,0,0.0,20,54,Austin
988979700496748063,537329916,78701,30.269475956065875,-97.74290359339182,Entire Home/Apt,301.0,1,0,0.0,20,54,Austin
988980117051447078,537329916,78701,30.268503897250568,-97.74098635954392,Entire Home/Apt,301.0,1,1,0.1,20,54,Austin
988980531391366348,537329916,78701,30.26825,-97.74122,Entire Home/Apt,301.0,1,0,0.0,20,54,Austin
988980990644717791,537329916,78701,30.26851,-97.74111,Entire Home/Apt,301.0,1,0,0.0,20,21,Austin
988981411608995254,537329916,78701,30.26994,-97.74311,Entire Home/Apt,301.0,1,0,0.0,20,21,Austin
988981833032023574,537329916,78701,30.268378249842552,-97.74265000480744,Entire Home/Apt,461.0,1,0,0.0,20,34,Austin
988982263413446418,537329916,78701,30.26942,-97.74099,Entire Home/Apt,461.0,1,0,0.0,20,34,Austin
988983562809766656,537329916,78701,30.268153551723582,-97.74302611595648,Entire Home/Apt,225.0,1,1,0.13,20,58,Austin
988983985242667073,537329916,78701,30.27009077683661,-97.7417808096462,Entire Home/Apt,225.0,1,0,0.0,20,58,Austin
988984413155702938,537329916,78701,30.26839072709007,-97.74094899900004,Entire Home/Apt,225.0,1,2,0.27,20,58,Austin
988984832964948445,537329916,78701,30.26949,-97.74312,Entire Home/Apt,225.0,1,0,0.0,20,58,Austin
988986125302681924,537329916,78701,30.26974,-97.74296,Entire Home/Apt,346.0,1,0,0.0,20,41,Austin
988986597387820893,537329916,78701,30.26806,-97.74131,Entire Home/Apt,346.0,1,0,0.0,20,41,Austin
989186159580097194,11211964,78745,30.19373745550393,-97.77988723697844,Entire Home/Apt,107.0,6,39,1.69,4,225,Austin
989219952699911052,418749270,78729,30.45389141843371,-97.7825925824904,Private Room,30.0,5,1,0.06,1,258,Austin
989237651915751533,205245796,78745,30.19882757334675,-97.78313300092428,Entire Home/Apt,168.0,1,97,4.14,8,68,Austin
989655066833595324,207788657,78704,30.239651131666903,-97.77744757146144,Entire Home/Apt,180.0,30,2,0.11,1,205,Austin
989710944914065729,236026634,78759,30.4323759,-97.76839,Entire Home/Apt,133.0,30,0,0.0,1,239,Austin
989840100329915002,435005868,78725,30.23788,-97.58054,Entire Home/Apt,91.0,30,3,0.13,1,365,Austin
989849537443843795,518740049,78731,30.3097364194044,-97.75268979130718,Entire Home/Apt,140.0,2,3,0.18,1,356,Austin
989932621131285136,22529811,78745,30.20428,-97.81275,Entire Home/Apt,225.0,2,42,1.79,1,334,Austin
989942688469047068,253507130,78752,30.32776,-97.70062,Private Room,79.0,2,0,0.0,1,89,Austin
990073134905344925,280957302,78741,30.2367123948649,-97.73089584369944,Entire Home/Apt,97.0,1,59,2.49,1,39,Austin
990219186513520787,7270902,78702,30.266921044151,-97.71896155928872,Entire Home/Apt,69.0,1,147,6.2,17,206,Austin
990534451231367364,285295166,78731,30.3539037615016,-97.76005345288335,Entire Home/Apt,80.0,30,5,0.27,17,337,Austin
990619521652716983,24516340,78702,30.2670097,-97.7311252,Entire Home/Apt,1350.0,2,50,2.11,18,324,Austin
990742038930621825,155249121,78741,30.2348511,-97.6999025,Entire Home/Apt,555.0,1,17,0.76,1,315,Austin
990775687173255618,3505228,78727,30.42459289652968,-97.73540221357533,Entire Home/Apt,170.0,30,1,0.04,1,350,Austin
990847799018802009,173525806,78703,30.27434396935733,-97.7561507753579,Entire Home/Apt,126.0,2,128,5.46,5,29,Austin
990853373398362342,534388950,78723,30.31825,-97.69313,Entire Home/Apt,120.0,1,122,5.13,12,315,Austin
990891138790318027,12042888,78704,30.237951472164585,-97.77677705759432,Private Room,40.0,1,25,1.08,3,79,Austin
991229267906871370,456475914,78748,30.17214,-97.79363,Entire Home/Apt,108.0,30,1,0.08,43,319,Austin
991304194046871506,481610412,78703,30.2748,-97.75598,Entire Home/Apt,91.0,1,25,1.05,1,211,Austin
991442188597312186,256882822,78702,30.268430627274693,-97.71845715701652,Entire Home/Apt,87.0,2,98,4.12,15,157,Austin
991573792511414993,10585849,78744,30.195142514937427,-97.75179685140635,Entire Home/Apt,113.0,1,62,2.6,19,313,Austin
991976313836931806,567106,78745,30.219362,-97.7800234,Private Room,90.0,1,1,0.09,3,269,Austin
992026202327270952,567106,78745,30.21896,-97.7812,Private Room,90.0,1,1,0.04,3,269,Austin
992071025526358703,539710929,78724,30.282729661679824,-97.63350089094212,Entire Home/Apt,105.0,1,33,1.42,1,197,Austin
992094421288557314,32079858,78733,30.3341348,-97.8585774,Entire Home/Apt,599.0,3,9,0.39,13,296,Austin
992114932417289196,34116171,78704,30.22429,-97.75419,Entire Home/Apt,63.0,1,193,8.12,2,253,Austin
992170819200713495,89596825,78754,30.35676,-97.66316,Private Room,40.0,30,4,0.18,2,254,Austin
992177433453614816,173525806,78703,30.27559,-97.75828,Entire Home/Apt,183.0,2,48,2.11,5,25,Austin
992222453809907330,346556470,78723,30.31171,-97.67531,Private Room,308.0,1,0,0.0,1,269,Austin
992557235466589037,299606671,78754,30.36204,-97.63896,Private Room,33.0,20,0,0.0,21,365,Austin
992617601925138115,249509043,78703,30.27972137474547,-97.7522081032516,Entire Home/Apt,661.0,3,6,0.25,1,68,Austin
992625877731296298,479385430,78741,30.22996575120908,-97.73909604700366,Entire Home/Apt,162.0,3,14,0.6,2,134,Austin
992771267887716014,19956526,78704,30.2451147,-97.749161,Entire Home/Apt,265.0,2,48,2.03,2,155,Austin
992966983003134079,173114430,78702,30.26294567808488,-97.71590264370072,Entire Home/Apt,199.0,2,87,4.31,1,324,Austin
993133108372511660,343275038,78744,30.19961,-97.74332,Private Room,29.0,21,20,0.9,1,178,Austin
993342744707989252,44380797,78750,30.37438,-97.79511,Entire Home/Apt,670.0,1,169,7.28,23,222,Austin
993385324589333647,485405469,78734,30.3710049,-97.9938173,Entire Home/Apt,179.0,28,1,0.34,1,276,Austin
993416218097523188,194118066,78741,30.23982242232908,-97.69177413496156,Entire Home/Apt,113.0,1,42,1.79,1,251,Austin
993454614415049978,456475914,78741,30.23191,-97.7339,Entire Home/Apt,116.0,2,1,0.05,43,259,Austin
993652146403870111,470953830,78741,30.2418934119132,-97.69164050444483,Entire Home/Apt,169.0,1,44,1.9,5,347,Austin
993707701161159419,540075652,78739,30.1746582,-97.8650386,Entire Home/Apt,246.0,2,5,0.22,1,320,Austin
993803784339869697,35824462,78754,30.354781119450585,-97.61228687191269,Entire Home/Apt,162.0,2,8,0.34,1,358,Austin
993809850738514021,430954391,78702,30.25688,-97.72456,Entire Home/Apt,53.0,1,92,3.88,1,246,Austin
994174329168629885,2436512,78704,30.258938,-97.7675834,Entire Home/Apt,194.0,2,23,0.99,8,255,Austin
994184110349186045,540171081,78757,30.35660277870386,-97.74081857622542,Entire Home/Apt,207.0,2,93,3.93,1,246,Austin
994197871776868819,10292686,78703,30.28163109999999,-97.7610058,Entire Home/Apt,396.0,1,0,0.0,5,290,Austin
994197887724861437,162530035,78726,30.43227028549034,-97.83451741331592,Entire Home/Apt,285.0,3,11,0.6,2,169,Austin
994203827119335931,174424925,78748,30.183110722631884,-97.8126449023713,Entire Home/Apt,124.0,2,35,1.49,1,71,Austin
994206628981666298,28522459,78729,30.464853703024417,-97.775553278625,Entire Home/Apt,435.0,1,99,4.27,2,256,Austin
994230127433908210,456475914,78733,30.34001,-97.85433,Entire Home/Apt,1172.0,2,7,0.4,43,329,Austin
994241515802648086,540197980,78745,30.214062263411957,-97.80501092361357,Entire Home/Apt,401.0,2,28,1.33,1,28,Austin
994248001768811460,540203855,78745,30.21437,-97.76849,Entire Home/Apt,97.0,30,0,0.0,1,267,Austin
994326447703174533,11697746,78701,30.2564596,-97.7388398,Entire Home/Apt,111.0,2,88,3.77,23,343,Austin
994348917690919438,2934425,78703,30.293434370634447,-97.75978809409968,Entire Home/Apt,92.0,1,41,1.75,11,328,Austin
994446028602263907,540250759,78725,30.2314843,-97.5887421,Entire Home/Apt,122.0,2,38,1.8,1,348,Austin
994518254468820847,103049893,78721,30.26027,-97.68669,Entire Home/Apt,142.0,1,2,1.13,1,246,Austin
994798594441053361,537884499,78702,30.27198687745418,-97.72285925161776,Entire Home/Apt,350.0,2,58,2.49,1,150,Austin
994845014719940080,430280900,78754,30.33507,-97.64813,Private Room,25.0,21,3,0.13,3,147,Austin
994891443428671223,114331457,78751,30.31417,-97.70964,Entire Home/Apt,103.0,2,49,2.11,1,146,Austin
994979860051508314,173576258,78734,30.37688,-97.94026,Entire Home/Apt,95.0,1,30,1.29,2,267,Austin
995000869195501536,126322262,78748,30.18496087769972,-97.83101783406642,Private Room,47.0,1,82,3.47,1,7,Austin
995019005055619045,7363313,78754,30.3638,-97.63805,Entire Home/Apt,205.0,30,13,0.59,11,102,Austin
995086367836935527,212125938,78748,30.1719700913582,-97.8134341105302,Private Room,93.0,1,22,0.94,1,251,Austin
995194088450088355,7270902,78702,30.26715,-97.72016,Entire Home/Apt,93.0,1,164,7.06,17,204,Austin
995206207288226314,89596825,78754,30.35591,-97.66099,Private Room,32.0,7,5,0.32,2,365,Austin
995224983148713584,396938601,78746,30.301006657027067,-97.79569168062376,Entire Home/Apt,604.0,3,12,0.52,2,22,Austin
995244005689597407,259870806,78721,30.26493,-97.69362,Entire Home/Apt,129.0,1,87,3.71,9,236,Austin
995420455374117916,159355723,78704,30.2499922506902,-97.756403935586,Private Room,161.0,1,0,0.0,7,346,Austin
995747225367411805,154094893,78702,30.25314,-97.72277,Entire Home/Apt,294.0,1,4,0.17,1,357,Austin
995794910342531189,268647133,78701,30.269835826927174,-97.7411137148738,Entire Home/Apt,120.0,14,0,0.0,1,331,Austin
995795884978025524,96110865,78704,30.2371513,-97.7678806,Entire Home/Apt,303.0,2,38,1.64,1,225,Austin
995844634110976203,7386854,78756,30.32684,-97.73443,Entire Home/Apt,66.0,30,9,0.4,2,209,Austin
995910614985570914,363203854,78751,30.30108,-97.71647,Entire Home/Apt,71.0,2,50,2.18,6,45,Austin
995911787722057725,332634493,78702,30.26161429999999,-97.7132638,Entire Home/Apt,222.0,2,82,3.5,4,184,Austin
996293077815990512,21265745,78701,30.27277356736305,-97.74626982725243,Entire Home/Apt,168.0,2,1,0.04,6,57,Austin
996295285561596532,21265745,78701,30.27252,-97.74645,Entire Home/Apt,168.0,2,3,0.16,6,57,Austin
996297609739654528,21265745,78701,30.27259,-97.74856,Entire Home/Apt,207.0,2,1,0.16,6,52,Austin
996299501954814288,21265745,78701,30.2705,-97.74685,Entire Home/Apt,168.0,2,3,0.16,6,57,Austin
996300936010030816,21265745,78701,30.272342918507327,-97.7485993258276,Entire Home/Apt,168.0,2,1,0.16,6,57,Austin
996393536838536733,246235981,78702,30.25772223338213,-97.71418705831488,Entire Home/Apt,223.0,1,95,4.05,25,309,Austin
996395004619026607,39191637,78745,30.22483,-97.77164,Entire Home/Apt,213.0,2,33,1.41,30,271,Austin
996395801467959027,540675419,78704,30.25032783961454,-97.77705765211267,Entire Home/Apt,123.0,1,41,1.76,1,82,Austin
996405954891583108,168426894,78703,30.2745441,-97.7571568,Entire Home/Apt,900.0,2,51,2.19,1,81,Austin
996487458603823581,2762526,78722,30.28788,-97.72192,Entire Home/Apt,93.0,3,35,1.51,8,265,Austin
996491305554745187,39191637,78751,30.322633917116143,-97.7265903162208,Entire Home/Apt,89.0,2,29,1.23,30,337,Austin
996612484630158174,42428940,78729,30.44300065243968,-97.76026795277193,Entire Home/Apt,150.0,30,1,0.1,2,88,Austin
997017739397283262,537443627,78725,30.2252207,-97.6302105,Entire Home/Apt,135.0,1,23,0.98,1,39,Austin
997054758518821023,332634493,78702,30.26147209517252,-97.71328366256564,Entire Home/Apt,77.0,2,61,2.6,4,171,Austin
997137462069243150,30225950,78701,30.255883551573216,-97.73796052548816,Entire Home/Apt,183.0,2,19,0.81,37,354,Austin
997702231675817542,75909884,78702,30.2561,-97.70093,Entire Home/Apt,107.0,1,205,9.1,1,234,Austin
997854600061842094,178065877,78758,30.40077,-97.70313,Entire Home/Apt,110.0,2,46,1.96,24,360,Austin
997952249845239058,135902567,78745,30.21918235483152,-97.81056693495728,Entire Home/Apt,320.0,2,77,3.39,1,73,Austin
998019320879312293,35810407,78744,30.14,-97.717,Private Room,135.0,2,0,0.0,1,267,Austin
998336760553447228,7270902,78721,30.27213,-97.68841,Entire Home/Apt,62.0,1,102,4.36,17,214,Austin
998473159139227716,38773018,78703,30.301202674565427,-97.75241829834522,Entire Home/Apt,318.0,2,59,2.55,1,140,Austin
